created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-28T13:24:03.000Z,Wisconsin,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:23:55.000Z,"Fort Worth, TX",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:22:11.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:22:09.000Z,United States,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:19:56.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:19:41.000Z,"Alexandria, VA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:18:05.000Z,United Stated,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:17:13.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:10:24.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:07:46.000Z,"Viera, Florida",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:05:55.000Z,"Coit Tower, San Francisco",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:05:43.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T13:03:37.000Z,"Coit Tower, San Francisco",,,,True,"homeless, homelessness","RT [USER]: Like clockwork, local politicians in [ORGANIZATION], [PERSON], decide that more money is all that's needed to solve homelessness…"
2024-12-28T13:03:15.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:59:34.000Z,"Montana, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:59:19.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:58:36.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:58:31.000Z,,,,,True,homeless,RT [USER]: Breaking: arson attack on rapid response cleanup during a homeless camp sweep in north [ORGANIZATION] [URL]…
2024-12-28T12:57:59.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:57:42.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:56:57.000Z,Ελλάδα,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:56:45.000Z,NJ / PA,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:54:26.000Z,,,,,False,"homeless, homelessness",[USER] [ORGANIZATION].  [PERSON] everywhere. So depressing
2024-12-28T12:53:49.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:51:26.000Z,"Florida, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:43:16.000Z,"Pennsylvania, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:42:36.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:42:28.000Z,Shangri-Friggin'-La,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:39:43.000Z,भारत,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T12:39:34.000Z,"Arizona, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:38:15.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:36:03.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:34:26.000Z,"Toronto, Ontario, Canada",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:33:21.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:32:18.000Z,Binghamton NY,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:30:55.000Z,"Texas, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:29:32.000Z,Bharatvarsh,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T12:27:47.000Z,Tennessee,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:25:50.000Z,"Naples, Campania",,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T12:23:13.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:21:01.000Z,"California, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:15:58.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:15:10.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:13:58.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:07:11.000Z,"Tempe, AZ",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T12:00:16.000Z,Earth,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:58:58.000Z,"Alvin, TX",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:56:52.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:56:30.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:55:34.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:53:30.000Z,Bharat,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T11:50:53.000Z,Mount Etna,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:47:31.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:47:22.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:45:57.000Z,England,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:45:31.000Z,"Florida, USA",,,,True,homeless,"RT [USER]: Someone tossed an incendiary device into a truck clearing homeless encampments in [ORGANIZATION].

These heroes are committed…"
2024-12-28T11:44:29.000Z,"South Dakota, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:42:41.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:40:40.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:40:01.000Z,,,,,True,homeless,RT [USER]: Breaking: arson attack on rapid response cleanup during a homeless camp sweep in north [ORGANIZATION] [URL]…
2024-12-28T11:39:51.000Z,"New Hill, NC",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:39:32.000Z,"Occupied Brentwood, CA ",,,,True,"homeless, homelessness","RT [USER]: Like clockwork, local politicians in [ORGANIZATION], [PERSON], decide that more money is all that's needed to solve homelessness…"
2024-12-28T11:38:46.000Z,,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T11:38:11.000Z, CA,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:35:21.000Z,,,,,True,homeless,RT [USER]: Breaking: arson attack on rapid response cleanup during a homeless camp sweep in north [ORGANIZATION] [URL]…
2024-12-28T11:34:52.000Z,India,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
2024-12-28T11:34:39.000Z,India,,,,True,homeless,RT [USER]: [USER] This is [ORGANIZATION] : a dirty homeless man [ORGANIZATION] on the [STREET].  [PERSON] [USER] [URL]
2024-12-28T11:32:48.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:32:36.000Z,"Vancouver, WA","Hazel Dell South, WA",United States,city,False,"homeless, homelessness","[ORGANIZATION] More than half are not from [ORGANIZATION]. This is what happens when there are too many freebies and allowed to do drugs with little or no consequences. 

[PERSON] is a grift and an industrial complex.

Elections have consequences! [URL]"
2024-12-28T11:30:41.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:28:36.000Z,"Washington, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:27:27.000Z,"Puerto Rico, USA",,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:25:36.000Z,United States,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:20:41.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-28T11:20:05.000Z,,,,,True,,"[ORGANIZATION]: Having pledged her undying (ahem) support to abortion, our governor now bows before the altar of trans-insanity. Meanwhile,…"
2024-12-28T11:17:12.000Z,Bharat ,,,,True,homeless,"[ORGANIZATION]: This is [ORGANIZATION], [PERSON], [ORGANIZATION]

Homeless People Stand And [ORGANIZATION].

Hi [USER], in [ORGANIZATION] people are Pooping on the [STREET]…"
