created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-30T18:18:58.000Z,"Los Angeles, CA",,,,False,homeless,"[USER] [ORGANIZATION] This is [ORGANIZATION].

$24 BILLION tax dollars spent on the homeless crisis

A recent audit showed no one knows where the money went

The government has a lot of blood on their hands….

Thanks to [ORGANIZATION] &amp; [PERSON]",san francisco
2024-12-30T18:17:52.000Z,"Los Angeles, California.",,,,False,homeless,"[[ORGANIZATION]SER] …[ORGANIZATION] don’t straighten it out

Which means: [ORGANIZATION] R going 2 B politically homeless, the last [STREET] in the world a guy like [ORGANIZATION] wants 2 B

How do [ORGANIZATION] know [ORGANIZATION] can trust me?

Even though I’ve known the address of [ORGANIZATION]r  [ORGANIZATION] getaway apartment &amp; another piece of info [ORGANIZATION] wouldn’t want…",san francisco
2024-12-30T18:13:18.000Z,,,,,False,homeless,"Rewind DATE0 in [ORGANIZATION] and let's impose an immigration moratorium just on that one city

Now assume city policy would have gone the same route.  Defund the police, homeless policy, cost of living are all the same",san francisco
2024-12-30T17:43:52.000Z,,,,,False,homeless,"[USER] [USER] [USER] [ORGANIZATION] here only to see with their eyes how dumb you are !!
U’re talking about the same cities full of homeless people, people shooting themselves in the streets or streets full of fentanyl-induced zombies 
like [ORGANIZATION] or [PERSON] ?",san francisco
2024-12-30T17:38:04.000Z,San Francisco,"San Francisco, CA",United States,city,False,housing crisis,"4. Existential Threat

The Chinese government started to crack down on the quant trading industry amid economic slowdown, a housing crisis and a declining stock market index. 

The CSI300 (Chinese Blue Chip Index) reached an all-time low. They blamed high frequency traders for [URL]",san francisco
2024-12-30T17:35:21.000Z,United Kingdom,,,,False,homeless,"[USER] [USER] [USER] [USER] I take it you’ve never been to [ORGANIZATION] and [PERSON]? Or seen the vast homeless numbers in GPE2, or the folk living in storm drains in [PERSON]? The “American Dream” is a nightmare for millions of Americans who can’t afford healthcare - 14 million of them.
Shithole?",san francisco
2024-12-30T17:25:37.000Z,"San Francisco, CA",,,,False,"homeless, homelessness","PERSON0 [PERSON]. DATE0 put accountability off [LOCATION] into the future. Unfortunately though [ORGANIZATION] have now passed and that accountability has come home to roost.  Not only has homelessness not ended in [ORGANIZATION], it is far, far, worse than when he put out his ambitious [ORGANIZATION]",san francisco
2024-12-30T17:23:48.000Z,"Durham, NC",,,,False,homeless,"[[ORGANIZATION]] 58% of [ORGANIZATION] homeless are either employed or looking for work, up from 48% DATE0",san francisco
2024-12-30T17:18:07.000Z,United States of America,,,,False,homeless,"[USER] Other than the ridiculously high crime, homeless encampments and government overreach, [ORGANIZATION] is great!",san francisco
2024-12-30T17:14:23.000Z,,,,,False,,[USER] [URL],san francisco
2024-12-30T17:04:03.000Z,"San Francisco, CA",,,,False,,[ORGANIZATION] made hundreds more arrests for illegal lodging in [ORGANIZATION]. But did it make a meaningful difference? — [USER] [ORGANIZATION],san francisco
2024-12-30T16:32:05.000Z,Mos Eisley Space Port,,,,False,homeless,[USER] [USER] Definitely not in [ORGANIZATION]. I haven’t been to [PERSON] since I was a kid no desire to go anywhere in GPE2. Doesn’t mean I don’t know it’s a shithole. I will give police credit apparently they been removing homeless camps. Still wouldn’t play there for pro sports.,san francisco
2024-12-30T16:30:02.000Z,San Francisco,,,,False,homeless,"[ORGANIZATION]: Despite making up only 5-6% of [ORGANIZATION] general population, Black individuals account for 35-37% of the homeless population.  [URL]",san francisco
2024-12-30T16:15:48.000Z,San Francisco,,,,False,,"After [ORGANIZATION], [ORGANIZATION] is leaving office in [LOCATION].

In an exit interview, she said she'll be remembered as [ORGANIZATION] ""crisis mayor,"" talked pride in housing advocacy, &amp; said money will always be part of politics.

via [USER] 
[URL]",san francisco
2024-12-30T16:11:48.000Z,,,,,False,homeless,[USER] I think I saw fog in [ORGANIZATION] when I was in the business district for some reason. Why is it that the [ORGANIZATION] homeless problem is at its worst in a city so close to the monied elites of [ORGANIZATION]?,san francisco
2024-12-30T15:32:13.000Z,,,,,False,homeless,Meanwhile an Asian lady in [ORGANIZATION] is getting her head caved in by a homeless homie. Take a minority seat ma’am. [URL],san francisco
2024-12-30T15:15:06.000Z,,,,,False,"homeless, homelessness","After spending [ORGANIZATION] in the [ORGANIZATION] at [ORGANIZATION], and seeing the homelessness in [ORGANIZATION] (especially [PERSON]), it's hard to believe the general [ORGANIZATION] population is happy with this $2.5billion aid package going to GPE2. Why not aid your own population",san francisco
2024-12-30T14:54:08.000Z,,,,,False,"homeless, homelessness","[USER] [USER] This is actually not true. [ORGANIZATION] for example, defunded the police and many other cities did too. The more [ORGANIZATION] spends on homelessness, the more homeless people we have. How is that progress?",san francisco
2024-12-30T14:28:52.000Z,Earth,,,,False,"homeless, homelessness","[USER] [USER] The tech bros will ruin [ORGANIZATION], and then they’ll start branching out into the other major cities in [ORGANIZATION] once [ORGANIZATION] is destroyed. They did it to GPE2 and [PERSON], then GPE4 causing a massive rise in homelessness as they come in and price all the locals out. Good",san francisco
2024-12-30T14:20:02.000Z,,,,,False,"homeless, homelessness","[ORGANIZATION] spends big on public transport, Major [PERSON] layoffs hit home, [ORGANIZATION] keep [ORGANIZATION], Record-breaking rain drenches the city, New mental health initiative targets homelessness, ORG2 announces new exhibit, [LOCATION]... [URL]",san francisco
2024-12-30T14:16:45.000Z,Bay Area,,,,False,"homeless, homelessness","[USER] Homelessness decreased in [ORGANIZATION] and [PERSON].

Where did homelessness skyrocket? [ORGANIZATION] counties whose mayors choose not to put effective policies in [STREET] to address the issue.",san francisco
2024-12-30T13:46:11.000Z,southeast FLORIDA ,,,,False,homeless,Wow what a shocker!! Liberals have ruined this beautiful state! [PERSON] use to be a desirable [STREET] to visit but not anymore unless u want to get robbed or walk around the homeless [ORGANIZATION],san francisco
2024-12-30T13:30:30.000Z,,,,,False,homeless,"PERSON0 After [PERSON] passes away , i hope they never Eve put just name on a aircraft  carrier , most presidents get their name on one ,  they should knstead  , change  the name of one of the biggest  homeless  [ORGANIZATION] head  , [STREET] in [ORGANIZATION]  i nstead of a carrier , traitor",san francisco
2024-12-30T13:12:50.000Z,North Coast USA,,,,False,"homeless, homelessness","[USER] [USER] Democrats’ War on Poverty is [ORGANIZATION]. 
[ORGANIZATION] campaign to end homelessness in [ORGANIZATION] is [LOCATION].
If [PERSON] heeded your logic, we wouldn’t be in [LOCATION] at all.",san francisco
2024-12-30T13:00:13.000Z,Texas,,,,False,homeless,"[USER] [ORGANIZATION] Meanwhile [ORGANIZATION] spend $1 Million on overnight security, which taps [ORGANIZATION]. [ORGANIZATION] already is less than half per capita of even [ORGANIZATION] lol.

The area is controlled by drug traffickers, and we're over 1k the amount of homeless and growing.",san francisco
2024-12-30T12:03:34.000Z,,,,,False,homeless,[USER] [USER] Homeless crisis everywhere crime everywhere and [ORGANIZATION] was an example out of all sanctuary citys,san francisco
2024-12-30T11:44:29.000Z,Sunny Colorado,,,,False,homeless,"[USER] We used to make fun of [ORGANIZATION] for the homeless pooping in the streets, but maybe it was the pajeets all along. [PERSON]",san francisco
2024-12-30T11:36:12.000Z,,,,,False,,"[USER] Why do Americans just shit in the streets like that? Lol I don't get it 
[URL]",san francisco
2024-12-30T11:19:54.000Z,North Jawja,,,,False,"homeless, homelessness",PERSON0 No regrets here. Governor [PERSON] is celebrating the 20th anniversary of his [ORGANIZATION] plan to rid [ORGANIZATION] of homelessness. Regrets soy boy?,san francisco
2024-12-30T10:16:09.000Z,,,,,False,"homeless, homelessness","[USER] It's the amount spent on other countries that makes us broke. Not our level of care for our own. After all, [ORGANIZATION] spent billions on homelessness, which is at 0% now right?",san francisco
2024-12-30T09:31:28.000Z,,,,,False,homeless,"[USER] In [ORGANIZATION] there are few actual ""homeless"" people i.e long term local residents who lost their accommodation. There are 6K/8K [STREET] people. Mostly from out of town. Either drug addicts/ mentally ill who refuse treatment programs or transients who refuse shelter places.",san francisco
2024-12-30T09:00:05.000Z,,,,,False,"homeless, homelessness",[USER] PERSON0 if he deployed a little of his wealth to tackle homelessness in [ORGANIZATION] instead of whining abt how bad it’s gotten and then cutting and running. Look what [PERSON] is doing can you imagine the difference it wud make if he actually did something useful [URL],san francisco
2024-12-30T08:32:37.000Z,,,,,False,homeless,She is responsible of all the homeless people in [ORGANIZATION] and nothing has been done [ORGANIZATION],san francisco
2024-12-30T08:19:15.000Z,,,,,False,"homeless, homelessness","[USER] [USER] 👏👏👏👏 The Dems are for destruction, fear mongering and spreading lies! They can’t even change homelessness and it’s easy! They have no trouble cleaning it up for [ORGANIZATION]’s President to visit [PERSON]!",san francisco
2024-12-30T06:40:59.000Z,,,,,False,homeless,"I think we have been blaming the wrong people for the [ORGANIZATION] poos…

American homeless people know how to use toilets,

The H-1B Indians working in [ORGANIZATION] however…?👀 [URL]",san francisco
2024-12-30T06:40:36.000Z,Best Coast,,,,False,"homeless, homelessness",It also needs to not have a crime and homelessness problem like [ORGANIZATION] and [PERSON] do [URL],san francisco
2024-12-30T06:18:43.000Z,Gorky Park,,,,False,homeless,"[USER] [USER] [USER] [ORGANIZATION] once boasted the same statistic but that's not saying much.

[PERSON] has always had tons of bums and homeless people. It's also always had lots of car clouts and intravenous drug users.

And what about the crappy fog and chilly [ORGANIZATION] weather?",san francisco
2024-12-30T05:16:56.000Z,New York,,,,False,homeless,"[USER] These haters create their own narrative with these videos. Homeless go to certain places in [ORGANIZATION] because of the climate, space, and tolerance that they don’t find in other cities. The city has a variety of shelters and services. I had a friend who was homeless. Ask them.",san francisco
2024-12-30T05:09:58.000Z,New York,,,,False,"homeless, homelessness",[USER] [USER] Homelessness has been a top issue for [ORGANIZATION] in [ORGANIZATION]. None of the people complaining about it or condemning [PERSON] for it have a solution that hasn’t already been tried. Critics have no compassion and can only complain and spew hate. They care only about themselves.,san francisco
2024-12-30T05:06:23.000Z,Server room,,,,False,,[USER] [USER] [USER] You mean like this? [URL],san francisco
2024-12-30T04:59:21.000Z,New York,,,,False,homeless,"[USER] Yes. Go in person. 
All global citys have issues in certain neighborhoods. There have always been homeless in [ORGANIZATION] because the city does[LOCATION] treat them like dirt. It’s compassionate. If you do[LOCATION] understand this enjoy yourself and do[LOCATION] judge things you do[LOCATION] understand.",san francisco
2024-12-30T04:49:13.000Z,United States,,,,False,homeless,"“[ORGANIZATION] is the only city in the [ORGANIZATION] with decreased home value [ORGANIZATION] compared to [LOCATION]. Meanwhile homeless roses from [DATE].”

Thank you Governor PERSON0 [URL]",san francisco
2024-12-30T03:30:28.000Z,The West Side,,,,False,homeless,"PERSON0 Read the book ""San Fransicko"" by [PERSON] . He clearly delineates the housing problems in [ORGANIZATION] and every thing that has been done to combat it. The city of [PERSON] tried building apartments for homeless...costs started at 140,000 per apartment...ended being",san francisco
2024-12-30T03:19:46.000Z,"Seattle, WA",,,,False,homeless,"[USER] [ORGANIZATION] is an extremely expensive city.

You do not have to live in [ORGANIZATION].

Nobody is entitled to live in [ORGANIZATION].

Plenty of people leave [PERSON] because of cost, and then turn around and say homeless vagrants have a human right to live there instead of like GPE2.",san francisco
2024-12-30T03:12:37.000Z,"Los Angeles, CA",,,,False,homeless,"[USER] This is [ORGANIZATION].

$24 BILLION tax dollars spent on the homeless crisis

A recent audit showed no one knows where the money went

The government has a lot of blood on their hands….

Thanks to [[ORGANIZATION]; [USER] [URL]",san francisco
2024-12-30T03:09:59.000Z,,,,,False,"homeless, homelessness","[USER] Is this just like your [ORGANIZATION] plan as mayor to end homelessness in [ORGANIZATION]? Because that got worse, not better. [URL]",san francisco
